V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50,V51,V52,V53,V54,V55,V56,V57,V58,V59,V60,V61,V62,V63,V64,V65,V66,V67,V68,V69,V70,V71,V72,V73,V74,V75,V76,V77,V78,V79,V80,V81,V82,V83,V84,V85,V86,V87,V88
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.9459165817356691,0.9459165817356691,0.9459165817356691,0.9459165817356691,0.9459165817356691,0.9459165817356691,0.9459165817356691,0.9459165817356691,0.9459165817356691,0.9417100936484434,0.9273984193219622,0.8953906505393919,0.8953906505393919,0.8934340326519624,0.8856844797415534,0.8662432936561352,0.8275195661788743,0.8275195661788743,0.8225054323789012,0.8110589773666904,0.7863344422437167,0.7407409187931465,0.7407409187931465,0.7357267849931735,0.7162711766628849,0.6861094552237371,0.6334922985212391,0.6334922985212391,0.628478164721266,0.6090225563909775,0.5640059227352268,0.5042112955021826,0.5042112955021826,0.4991971617022095,0.47974155337192087,0.4347249197161702,0.35133549987500723,0.32556775570640156,0.29972309289848664,0.2738015114512624,0.24780301136472896,0.2187598151388702,0.19021659006852168,0.16145222391015904,0.1324667166637822,0.10326006832939125,0.07310155183354806,0.06569452723881314,0.0582826952291214,0.05086605580447282,0.04344460896486741,0.03602316212526201,0.028596907870699767,0.021165846201180703,0.013729977116704805,0.010297482837528604,0.006864988558352402,0.003432494279176201
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.989959898763237,0.989959898763237,0.989959898763237,0.989959898763237,0.989959898763237,0.989959898763237,0.989959898763237,0.989959898763237,0.989959898763237,0.989959898763237,0.9851939015352664,0.9661299126233841,0.9661299126233841,0.9661299126233841,0.9638622919683628,0.9536335921448319,0.9249843574113328,0.9249843574113328,0.923908975665605,0.9184773363666889,0.9018895359587242,0.8627586574147349,0.8627586574147349,0.8616832756690073,0.849945787151333,0.8261024881700612,0.7755935678267082,0.7755935678267082,0.7745181860809806,0.7627806975633062,0.7223185348774257,0.6595351747458357,0.6595351747458357,0.6584597930001079,0.6467223044824337,0.6062601417965532,0.5105348951761659,0.47507836086379635,0.4392564630147077,0.4030692016289001,0.36651657670637344,0.3259057539579817,0.28658405802032133,0.2466274135072089,0.20603545061749395,0.16480779955002595,0.12091388218727026,0.1093050844699788,0.09767187987675267,0.08601426840759187,0.0743322500624964,0.06265023171740092,0.05094380649637077,0.03921297439940595,0.02745773542650646,0.02059385627160563,0.01372960731555428,0.006864988558352402
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.9943753245005096,0.9943753245005096,0.9943753245005096,0.9943753245005096,0.9916495202199873,0.9778474318789301,0.9778474318789301,0.9778474318789301,0.9765157779358883,0.9691796627117666,0.94476280214603,0.94476280214603,0.94476280214603,0.9402069752386081,0.9263760424078098,0.8889070502342814,0.8889070502342814,0.8889070502342814,0.8843512233268593,0.8564634091622919,0.803504925997859,0.803504925997859,0.803504925997859,0.7989490990904371,0.7710612849258697,0.6812203142126416,0.6395400265369305,0.5967219839881033,0.5527661865661596,0.5076726342710998,0.455537821535937,0.4061095834214693,0.3551766244255139,0.3027341371331141,0.24877731412931306,0.18846028113762667,0.17153818048958713,0.1545279439006724,0.13742957137088244,0.1202430629002173,0.10305655442955214,0.08578191001801178,0.06841912966559621,0.05096821337230544,0.03823337115166433,0.02549372151606638,0.012749264465511605
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.9967816542052644,0.9967816542052644,0.9967816542052644,0.9967816542052644,0.9951847183641503,0.9855541550924509,0.9855541550924509,0.9855541550924509,0.984744469870328,0.9796171433000077,0.9600439718221385,0.9600439718221385,0.9600439718221385,0.9592342866000155,0.94587753969905,0.9124948502388266,0.9124948502388266,0.9124948502388266,0.9116851650167036,0.898328418115738,0.8336678128709357,0.7936526389211811,0.7511023548175251,0.7060169605599677,0.658396456148509,0.5979596748206252,0.5421301451722773,0.4833280306089567,0.42152375824471666,0.3566877551936106,0.2786153362947009,0.25567595459236325,0.23248418360479203,0.20904002333198726,0.18534347377394894,0.16164692421591062,0.13769798537263875,0.11349665724413335,0.0890429398303944,0.06683268272984251,0.044588773724592815,0.02231121281464531
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.9983021084447925,0.9983021084447925,0.9983021084447925,0.9983021084447925,0.9974393959789033,0.9914830088473917,0.9914830088473917,0.9914830088473917,0.9914830088473917,0.9878486031400286,0.974210403945227,0.974210403945227,0.974210403945227,0.974210403945227,0.9705759982378639,0.939059459856337,0.9100117475740036,0.8769747549529485,0.8398995337681567,0.7987371357946133,0.7372887578164197,0.6819436116447827,0.6217434134044714,0.556578029589202,0.4863373266926908,0.39186725241375936,0.36316141289051507,0.3338528983467737,0.30394094396651944,0.27342478493373634,0.24290862590095327,0.2117882622156414,0.1800629290617849,0.14773186162336788,0.11105128550275946,0.074202449858662,0.03718535469107551
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.9993636730748051,0.9993636730748051,0.9993636730748051,0.9993636730748051,0.9990373515747052,0.9964920438739256,0.9964920438739256,0.9964920438739256,0.9964920438739256,0.9961657223738257,0.9884971671214773,0.97462850336723,0.9566155565617135,0.9342570951131995,0.9073518874299599,0.8552165890973268,0.8087320914080909,0.7558353762418912,0.6962640267257308,0.6297542663136956,0.5244394408481096,0.491823606913121,0.4579867866985918,0.4229208221670195,0.38661755528090164,0.35031428839478373,0.3127737191541203,0.27398768952140873,0.23394804145914658,0.17647058823529413,0.11832009691748553,0.059496567505720827
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.9968795506552943,0.991308970714005,0.9829762152416615,0.9715692393037931,0.9378221575017913,0.9065829923953493,0.8687793264452304,0.8240066569586021,0.7718604812426323,0.666458636710353,0.6338239373136398,0.5991089383537896,0.5622703002565703,0.5232646834477498,0.4842590666389293,0.44308647111850774,0.399703557312253,0.35406698564593303,0.26898273351362595,0.1816101518618681,0.09194924069065946
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.9994650658266219,0.9982168860887396,0.9960771493952272,0.9821688608873964,0.9671015483372463,0.9472792653570685,0.9223156705994234,0.8918244227168712,0.8014799845463461,0.7742874973996255,0.7442345983535915,0.7111726945823056,0.6749531932598294,0.6387336919373533,0.5993565930636869,0.5566733038128919,0.51053523135903,0.39318404707420723,0.26898273351362595,0.1379238610359892
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.9977413890457368,0.9937888198757764,0.9879540749105966,0.9800489365706757,0.9698851872764916,0.9096555618294748,0.8927159796725014,0.872953133822699,0.8500141163184641,0.8235460191981931,0.797077922077922,0.7670807453416149,0.733201581027668,0.6950875211744777,0.5489836250705816,0.3845285149632976,0.2015810276679842
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.9759081498211933,0.9698851872764916,0.9623564840956146,0.9529456051195182,0.9411820063993978,0.9294184076792772,0.9153020892151327,0.8983625070581592,0.8780350084697911,0.7255787690570299,0.5293619424054207,0.28797289666854886
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.8932806324110671,0.6976284584980237,0.4031620553359684
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.8695652173913043,0.5543478260869565
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.75
